gene	KO_1_NonTreatment	KO_2_NonTreatment	KO_3_NonTreatment	KO_4_CytokineTreatment	KO_5_CytokineTreatment	KO_6_CytokineTreatment	WT_1_NonTreatment	WT_2_NonTreatment	WT_3_NonTreatment	WT_4_CytokineTreatment	WT_5_CytokineTreatment	WT_6_CytokineTreatment
AC113458.1	0	0	2	4	1	0	0	1	1	1	0	1
Kcnab1	38	56	69	33	71	36	58	67	75	61	74	37
A330015K06Rik	0	3	4	3	7	4	6	1	5	7	6	3
A730090N16Rik	3	5	1	2	4	1	0	0	4	6	8	1
Ssr3	14344	16636	17779	15016	18495	14561	15746	13342	20466	19643	29866	14436
Gm5540	65	32	36	23	23	16	27	30	47	21	36	11
Gm34780	0	0	1	0	0	0	0	0	2	0	1	0
Gm37009	9	11	9	15	7	5	7	10	9	15	17	4
4931440P22Rik	120	100	115	78	69	87	80	100	94	99	195	92
Gm22279	0	0	0	0	0	0	0	0	0	0	0	0
Tiparp	773	823	737	960	1384	899	729	657	1041	1569	1973	1130
Gm5847	39	33	22	34	20	33	32	18	39	24	43	23
Gm38233	0	0	1	0	0	0	0	0	0	0	0	0
Mir8120	0	3	1	0	1	0	1	0	1	2	2	0
Lekr1	83	93	70	33	36	27	89	84	97	48	68	42
Gm37776	11	14	7	0	2	4	11	14	19	3	7	2
Gm25755	0	0	0	0	0	0	0	0	0	0	0	0
Gm37359	0	2	0	0	2	2	0	0	0	4	0	1
Gm37131	0	0	1	0	4	1	0	0	0	1	2	3
Gm37037	0	0	0	0	0	0	0	0	0	0	3	0
Ccnl1	1940	2132	2115	2068	2145	2417	1887	1942	2384	2917	5789	2660
Gm37305	316	284	291	232	313	251	277	303	394	306	509	264
Gm35106	0	0	0	0	2	0	1	1	1	0	3	0
Gm37078	2	2	1	2	1	2	1	2	1	1	7	2
Gm19024	0	0	0	0	0	0	0	0	0	0	0	0
Gm6546	0	0	0	0	0	0	0	0	0	0	0	0
Veph1	15	16	19	12	17	8	20	12	25	11	2	17
Gm37822	0	0	0	0	0	0	0	0	0	0	0	0
Gm26442	0	0	0	0	0	0	0	0	0	0	0	0
Gm36973	0	0	0	0	0	0	0	0	0	0	0	0
Tpi-rs2	1	2	0	1	1	3	0	1	2	0	1	2
Gm37330	0	0	0	0	0	0	0	0	0	0	0	0
Ptx3	11	9	8	111	454	95	9	3	15	308	152	109
AC121797.1	0	0	0	0	0	0	0	0	0	0	0	0
Gm17952	0	0	0	0	0	0	0	0	0	0	0	0
Gm6555	0	0	0	0	0	0	0	0	0	0	0	0
Gm38356	0	0	0	0	0	0	0	0	0	0	0	0
Gm43516	0	0	0	0	0	0	0	0	0	0	0	0
Shox2	91	70	50	51	36	25	62	61	50	76	106	37
Rsrc1	1521	1580	1573	892	1214	843	1700	1358	2066	1251	1882	959
Gm22295	0	0	0	0	0	0	0	0	0	0	0	0
Gm17402	0	0	0	0	0	0	0	0	0	0	0	0
Mlf1	24	40	28	16	41	14	32	20	34	22	21	19
Gfm1	1956	1938	1969	1172	1608	1251	2032	1578	2535	1776	2764	1355
Lxn	747	714	776	711	1163	833	717	814	1105	1277	1631	851
Gm42568	4	3	4	0	0	0	3	2	4	1	2	1
Rarres1	2	6	0	2	2	1	3	1	6	1	7	3
Gm35299	0	0	0	0	0	0	0	0	0	0	0	0
4930402C01Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm25919	0	0	0	0	0	0	0	0	0	0	0	0
Mfsd1	2552	2702	2676	2275	3062	2139	2902	2260	3557	3291	4639	2624
Gm8515	45	36	30	34	49	42	34	29	35	40	60	21
Gm412	0	0	0	0	0	0	0	0	0	0	0	0
Gm37601	0	0	0	0	0	0	0	0	0	0	0	0
Gm18717	0	0	0	0	0	0	0	0	0	0	0	0
Iqcj	0	0	0	0	0	0	0	0	0	0	0	0
Iqschfp	0	0	0	0	0	0	0	0	0	0	0	0
Schip1	57	48	57	25	41	28	52	41	67	42	51	24
Gm10292	0	0	0	0	0	0	0	0	0	0	0	0
Gm10723	0	0	0	0	0	0	0	0	0	0	0	0
Gm22073	0	0	0	0	0	0	0	0	0	0	0	0
Il12a	0	0	0	0	0	0	0	0	0	0	0	0
Gm10040	2	0	1	2	0	2	1	0	1	1	4	0
4930535E02Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm35584	0	0	0	0	0	0	0	0	0	0	0	0
Gm7270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17641	0	0	0	5	0	2	0	0	0	5	17	13
1110032F04Rik	2	0	3	48	33	66	0	1	1	105	149	80
Ift80	1243	1404	1303	350	456	313	1373	1185	1594	423	751	437
Gm20689	3	8	1	7	7	6	9	4	6	7	5	6
Gm20690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18588	77	70	63	61	87	63	81	77	114	98	133	91
Gm20691	5	2	3	2	3	1	3	6	0	7	2	2
Gm48183	2	2	2	0	0	1	0	0	3	0	0	0
Smc4	1153	1284	1249	629	1050	649	1118	1056	1536	890	1465	794
Mir15b	0	0	0	0	0	0	0	0	0	0	0	0
Mir16-2	0	0	0	0	0	0	0	0	0	0	0	0
Trim59	135	168	168	49	144	50	158	107	211	99	91	82
Kpna4	2707	3104	3028	2641	4557	2955	3350	2794	4367	4462	5652	3101
Gm22009	16	13	25	5	28	10	17	9	14	15	28	9
Gm37558	0	0	0	2	3	1	2	2	3	2	3	1
Gm1647	0	0	0	0	0	0	0	0	0	2	0	0
Arl14	14	17	23	10	95	15	18	30	27	12	17	20
Ppm1l	5815	6518	5770	1124	1413	1142	7771	5744	8097	1942	2755	1701
Gm17214	31	29	25	34	47	39	23	34	30	39	93	41
Gm17212	0	0	0	0	0	0	0	0	0	0	0	0
Gm17213	0	0	0	0	0	0	0	0	0	0	0	0
Gm8565	11	9	4	8	13	11	6	13	4	17	16	14
B3galnt1	1393	1546	1480	298	327	343	1238	1195	1532	450	615	390
Gm37380	0	0	0	0	0	0	0	0	0	0	0	0
Gm25621	0	0	0	0	0	0	0	0	0	0	0	0
Rpl32-ps	35	22	15	20	39	23	16	16	31	23	56	25
Nmd3	1213	1352	1419	1181	1285	1095	1286	1148	1711	1743	2492	1213
Sptssb	2	5	7	20	142	18	9	11	14	15	22	4
Gm17895	0	0	0	0	0	0	0	0	0	0	0	0
Gm23484	0	0	0	0	0	0	0	0	0	0	0	0
Gm37784	6	7	4	6	4	3	9	9	18	8	2	4
Otol1	0	0	0	0	0	0	0	0	0	0	0	0
Gm37681	0	0	0	0	0	0	0	0	0	0	0	0
Gm37585	0	0	0	0	0	0	0	0	0	0	0	0
Gm23477	0	0	0	0	0	0	0	0	0	0	0	0
Gm6631	0	0	0	0	0	0	0	0	0	0	0	0
Gm37213	0	0	0	0	0	0	0	0	0	0	0	0
Gm10780	0	0	0	0	0	0	0	0	0	0	0	0
Gm6634	4	5	7	3	14	5	2	2	13	7	2	4
Gm8599	0	0	0	0	0	0	0	0	0	0	0	0
Gm38305	0	0	0	0	0	0	0	0	0	0	0	0
Gm19194	0	0	0	0	0	0	0	0	0	0	0	0
Gm8604	0	0	0	0	0	0	0	0	0	0	0	0
Gm37617	0	0	0	0	0	0	0	0	0	0	0	0
Gm3351	0	0	0	0	0	0	0	0	0	0	0	0
Gm37603	0	0	0	0	0	0	0	0	0	0	0	0
Gm27465	0	0	0	0	0	0	0	0	0	0	0	0
Gm37901	0	0	0	0	0	0	0	0	0	0	0	0
Gm22451	0	0	0	0	0	0	0	0	0	0	0	0
Sis	0	0	0	0	0	0	0	0	0	1	0	0
Gm37056	0	0	0	0	0	0	0	0	0	0	0	0
Slitrk3	10	6	3	0	0	1	4	9	5	2	3	0
Gm20754	6	2	1	0	0	0	8	1	10	2	2	4
Gm24544	0	0	0	0	0	0	0	0	0	0	0	0
Gm37725	0	0	0	0	0	0	0	0	0	0	0	0
Gm22538	0	0	0	0	0	0	0	0	0	0	0	0
Gm38353	0	0	0	0	0	0	0	0	0	0	0	0
4930509J09Rik	0	0	0	0	0	0	0	0	0	0	0	0
Bche	38	45	58	14	41	31	55	38	112	22	24	22
Gm8625	0	0	0	0	0	0	0	0	0	0	0	0
Gm20356	0	0	0	0	0	0	0	0	0	0	0	0
Gm6098	0	0	0	1	0	0	0	0	0	0	0	0
Gm37050	0	0	0	0	0	0	0	0	0	0	0	0
Gm8643	0	0	0	0	0	1	0	0	0	0	0	0
Gm37464	0	0	0	0	0	0	0	0	0	0	0	0
Zbbx	0	1	2	1	1	0	0	0	0	0	0	0
Serpini2	13	5	9	3	2	12	13	4	14	5	17	10
Wdr49	47	52	75	7	5	11	95	62	174	12	43	15
Gm17836	0	0	0	0	0	0	0	0	0	0	0	0
Pdcd10	1217	1370	1443	1361	1931	1436	1419	1260	1694	2040	2845	1434
Serpini1	1208	1464	1520	897	745	821	1616	1300	1902	1362	1876	834
Gm37672	0	0	0	2	1	0	0	3	0	0	2	0
Platr10	0	0	0	0	0	0	0	0	0	0	2	1
Gm37193	0	0	0	0	0	0	0	0	0	0	0	0
Gm25846	0	0	0	0	0	0	0	0	0	0	0	0
Gm29133	0	0	1	1	0	0	0	0	1	0	0	0
Golim4	8807	9301	8877	3262	5194	3290	10019	7720	11618	5342	7093	4710
Gm37685	0	0	1	0	0	0	0	0	0	0	0	0
Gm37256	4	8	6	1	8	3	8	4	10	5	16	3
Gm18428	0	0	0	0	0	0	0	0	0	0	0	0
Fstl5	95	126	145	47	50	22	181	134	169	75	68	61
Gm37897	0	0	0	0	0	0	0	0	0	0	0	0
Gm37290	0	0	0	0	0	0	0	0	0	0	0	0
Gm19231	0	0	0	0	0	0	0	0	0	0	0	0
Gm23644	0	0	0	0	0	0	0	0	0	0	0	0
Dnmt3a-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Gm37806	0	0	0	0	0	0	0	0	0	0	0	0
Gm38195	0	0	0	0	0	0	0	0	0	0	0	0
Gm37576	0	0	0	0	0	0	0	0	0	0	0	0
Gm18719	0	0	0	0	0	0	0	0	0	0	0	0
Gm6677	5	7	2	3	6	3	8	1	10	10	4	7
Gm8684	0	0	0	0	0	0	0	0	0	0	0	0
Gm6680	0	0	0	0	0	0	0	0	0	0	0	0
Gm43326	0	0	0	0	0	0	0	0	0	0	0	0
Gm15442	3	1	1	0	0	0	2	3	3	1	0	2
Gm18952	0	0	0	0	0	0	0	0	0	0	0	0
Gm24749	0	0	0	0	0	0	0	0	0	0	0	0
Gm17953	0	0	0	0	0	0	0	0	0	0	0	0
Gm5277	0	0	0	0	0	0	0	0	0	0	0	0
Gm10291	56	69	49	84	115	102	46	42	81	119	173	84
Gm9762	253	246	225	286	305	296	242	211	291	356	611	239
Gm23440	0	0	0	0	0	0	0	0	0	0	0	0
Rapgef2	1950	1800	1757	1003	1702	1058	1933	1621	2661	1704	2351	1315
Gm24150	0	0	0	0	0	0	0	0	0	0	0	0
4921511C10Rik	0	0	0	0	0	0	0	0	5	0	1	0
6430573P05Rik	47	44	59	19	14	16	47	38	54	32	65	22
Gm17359	0	0	0	1	0	1	1	0	2	0	0	0
Fnip2	3059	3289	2939	8294	6923	7324	3191	2611	3697	11254	18616	9523
Gm3513	0	1	1	2	5	2	0	0	0	3	3	1
4930589L23Rik	1	0	0	3	2	1	0	0	0	0	1	1
Gm35067	0	0	0	0	0	0	0	0	0	0	4	3
Ppid	1479	1697	1717	723	1031	745	1499	1503	2024	1131	1974	968
Etfdh	1985	2085	2164	1110	1568	1346	2382	1989	2839	1876	2547	1373
Gm37973	3	3	5	3	8	4	1	3	1	5	9	1
4930579G24Rik	111	114	110	29	86	30	106	102	134	52	54	41
Rxfp1	0	3	2	0	2	2	3	1	1	1	1	2
Gm26984	0	0	0	0	0	0	0	2	0	0	0	4
Tmem144	129	132	176	163	131	126	126	113	136	158	333	149
Gm26420	0	0	0	0	0	0	0	0	0	0	0	0
Gm36569	0	1	0	2	1	1	1	1	1	1	2	1
Fam198b	244	288	211	131	266	139	248	215	302	259	157	139
A330069K06Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm19066	0	0	0	0	0	0	0	0	0	0	0	0
Gm43839	0	0	0	0	0	0	0	0	0	0	0	0
Gm38295	0	0	0	0	0	0	0	0	0	0	0	0
Gm37892	0	0	0	0	0	0	0	0	0	0	0	0
Gm37971	0	0	0	0	0	0	0	0	0	0	0	0
Gm6706	0	0	0	0	0	0	0	0	0	0	0	0
Gria2	495	741	652	46	36	28	780	582	814	48	121	53
Gm25749	0	0	0	0	0	0	0	0	0	0	0	0
Glrb	697	1032	924	226	154	199	1155	926	1254	332	511	229
Gm42468	0	0	0	0	0	0	0	0	0	1	0	0
Gm29808	23	18	17	13	19	21	24	24	27	21	42	14
Gm42476	0	1	1	0	3	5	0	0	3	4	0	1
Pdgfc	436	412	386	246	762	309	323	327	558	505	383	323
Gm16000	7	3	3	0	0	1	2	0	2	0	1	0
Gm37300	0	0	0	0	0	0	0	0	0	0	0	0
Gm4857	0	0	0	0	0	0	0	0	0	0	0	0
Gm43346	0	0	0	0	0	0	0	0	0	0	0	0
A830029E22Rik	0	0	0	0	1	0	0	0	0	0	2	0
Gm22531	0	0	0	0	0	0	0	0	0	0	0	0
Gm9989	0	0	0	0	0	1	0	1	0	0	0	0
Ctso	3421	3769	3722	2358	1662	2207	3719	3284	3581	2838	5966	2664
Tdo2	39	49	55	17	15	36	55	48	65	25	55	21
Asic5	0	2	0	1	1	0	0	0	1	4	6	4
Gucy1b1	711	682	667	237	256	216	626	556	751	305	524	249
Gucy1a1	210	248	259	50	82	60	268	219	251	66	153	87
Mir7010	0	0	0	0	0	0	0	0	0	0	0	0
Map9	1547	1822	1779	269	372	321	1787	1494	2087	413	707	380
Npy2r	0	0	0	0	0	0	0	0	2	0	1	0
Gm35323	0	0	0	0	0	0	0	0	0	0	0	0
Gm29999	0	0	0	0	0	0	0	0	0	0	0	0
Gm43347	0	0	0	0	0	0	0	0	0	0	0	0
Gm30043	0	0	0	0	0	0	0	0	0	0	0	0
Gm22038	0	0	0	0	0	0	0	0	0	0	0	0
Gm43348	0	0	0	0	0	0	0	0	0	0	0	0
Rbm46	2	4	20	26	66	34	31	19	46	30	31	16
Rbm46os	0	0	0	0	2	0	0	0	0	0	0	0
Lrat	11	4	4	10	14	27	0	4	1	0	2	0
Gm30097	6	7	2	1	1	7	0	0	0	0	3	0
Fgg	6247	6026	3262	3537	3359	6930	30	140	64	452	1654	492
Fga	2178	1898	948	4203	3331	6375	12	48	29	955	2764	803
Fgb	5683	6299	3176	5518	6125	11517	126	274	268	1762	5383	1640
Plrg1	1755	1822	1789	1157	1466	1083	1725	1556	2186	1624	2452	1252
Gm10710	0	0	0	3	0	0	2	1	3	0	0	1
Dchs2	37	36	40	19	87	7	40	31	65	38	47	30
Gm38096	0	1	0	0	0	0	0	0	0	0	0	0
1700028M03Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm22342	0	0	0	0	0	0	0	0	0	0	0	0
Rpl28-ps2	0	0	0	0	0	0	0	0	0	0	0	0
Gm24584	0	0	0	0	0	0	0	0	0	0	0	0
Sfrp2	3	1	4	2	40	2	1	6	9	7	11	6
Gm26771	3	23	7	1	0	0	2	7	2	1	11	4
Gm7115	0	2	0	0	0	0	2	2	0	0	0	2
Tlr2	1053	1102	1015	4159	3219	3795	713	737	935	5479	9156	4437
Tmem131l	2400	2473	2281	524	625	552	2416	2213	3142	907	1471	913
Gm36981	1	1	1	0	0	0	2	0	2	3	0	1
Mnd1	26	21	47	36	61	32	48	48	77	27	39	26
Trim2	1007	1071	948	475	636	537	1131	962	1271	675	1214	543
Gm6525	17	13	9	4	13	12	12	6	10	18	18	7
4930565D16Rik	0	0	0	0	0	1	0	0	1	0	0	0
Fhdc1	2152	2198	2161	830	633	764	2366	1994	2799	1308	2163	1106
Arfip1	383	552	503	309	405	335	458	403	578	554	772	436
Gm37240	0	2	4	0	2	1	0	1	1	0	0	0
Gm8813	0	0	0	0	0	0	0	0	0	0	0	0
Gm38241	0	1	0	1	0	0	0	0	0	0	0	1
Tigd4	4	2	1	2	4	3	8	3	10	5	0	0
Tmem154	396	352	288	79	191	112	248	305	347	119	183	88
Fbxw7	3199	3222	2780	1537	1647	1480	2049	2061	2654	2365	3296	1804
Gm37726	2	1	1	1	3	1	2	0	1	2	3	2
Gm38041	0	0	0	0	0	0	0	0	0	0	0	0
Gm38313	0	0	0	0	0	0	0	0	0	0	0	1
1700036G14Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm42813	0	0	0	0	0	0	0	0	0	0	0	0
Gm45790	0	0	0	0	0	1	0	0	0	0	0	1
Mir466k	0	0	0	0	0	0	0	0	0	0	0	0
Gm42812	2	0	2	0	0	0	1	1	0	0	0	4
Gm15535	27	45	26	12	6	9	19	42	24	12	26	8
Gatb	337	407	330	196	226	160	317	328	465	259	395	183
Fam160a1	654	696	640	422	501	425	762	589	852	562	883	434
Glt28d2	116	116	119	47	44	47	97	110	133	73	88	43
4933425M03Rik	16	19	30	0	0	3	28	27	26	3	7	3
Gm26204	0	0	0	0	0	0	0	0	0	0	0	0
Gm38030	0	0	0	0	0	0	0	0	0	0	1	0
Gm9790	27	31	35	39	71	56	58	33	49	58	65	32
Gm25876	0	0	0	0	0	0	0	0	0	0	0	0
Gm24501	0	0	0	0	0	0	0	0	0	0	0	1
Gm27811	0	0	0	0	0	0	0	0	0	0	0	0
Sh3d19	3095	2839	2684	1917	3839	2179	2958	2401	3657	2744	3569	2299
Prss48	0	0	0	0	0	0	0	0	0	0	0	0
Gm25188	2	0	1	0	2	2	3	0	2	2	2	0
Rps3a1	21542	21648	16895	11836	14492	11281	10262	14629	13385	25660	39595	17984
Snord73a	0	6	10	8	7	9	4	12	1	5	13	4
Rnu73b	7	16	2	3	10	2	4	9	10	8	23	4
Gm37933	7	1	2	1	2	1	1	2	10	9	9	4
Gm37493	0	0	0	0	0	0	0	0	0	0	0	0
Gm23025	0	0	0	0	0	0	0	0	0	0	0	0
Lrba	6321	7018	6205	1961	3818	2111	7190	5697	8143	3414	4650	2963
Gm37288	3	0	0	2	0	0	1	0	0	2	1	0
Gm26343	0	0	0	0	0	0	0	0	0	0	0	0
Gm23850	0	0	0	0	0	0	0	1	0	0	1	0
Gm25039	0	0	0	0	0	0	0	0	0	0	0	0
Mab21l2	16	16	9	5	6	6	7	6	22	9	16	1
Gm3788	167	103	89	159	348	176	94	124	185	222	252	174
Gm37876	0	1	0	0	3	0	2	0	1	1	5	3
Dclk2	1817	2109	1584	711	648	657	1459	1696	2143	1165	2025	1192
Gm37025	11	8	3	5	11	7	6	7	5	4	14	7
Gm23376	0	0	0	0	0	0	0	0	0	0	0	0
Gm37207	0	0	0	0	0	0	0	0	0	0	0	0
Cd1d2	8	11	65	86	248	82	69	58	157	59	60	43
Cd1d1	196	244	256	316	779	365	207	235	421	453	353	295
Gm8869	0	0	0	0	0	0	0	0	0	0	0	0
Gm18403	0	0	0	0	0	0	0	0	0	0	0	0
Gm37575	0	0	0	0	0	0	0	0	0	0	0	0
Gm24472	0	0	0	0	0	0	0	0	0	0	0	0
Kirrel	2197	2250	2000	1368	4066	1345	1851	1743	2746	2286	1816	1646
Gm37855	3	0	0	1	2	1	0	0	0	1	0	2
Gm10705	31	50	48	44	69	31	56	46	72	49	116	54
Fcrls	72	51	26	2	6	4	4	39	9	9	2	6
Cd5l	0	1	0	0	0	0	0	2	0	1	0	0
Fcrl1	5	9	7	2	29	7	2	4	9	3	10	11
Fcrl5	1	1	0	0	0	0	0	0	1	0	0	0
Etv3	1494	1590	1519	1296	1873	1407	1722	1337	2137	1957	3194	1839
Etv3l	0	0	0	0	1	1	0	0	0	0	0	0
Gm25167	0	0	0	0	0	0	0	0	0	0	0	0
Gm24109	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef11	4790	4805	4306	2573	3150	2568	4849	4220	5722	4017	5992	3696
Lrrc71	6	9	3	3	4	7	7	4	11	5	12	9
Pear1	810	811	697	367	1272	470	620	742	896	607	658	494
Ntrk1	232	220	186	94	163	63	263	189	345	135	218	101
Insrr	8867	10400	7836	1280	804	1296	10535	10501	12527	2132	4052	1724
Sh2d2a	14	7	1	2	5	1	1	6	2	3	8	5
Prcc	2017	1957	2000	1129	1553	1219	1930	1824	2587	1603	2207	1264
Hdgf	7854	7696	7565	5890	9393	6353	7680	6913	10326	8906	12397	6924
Mrpl24	2479	2653	2554	2030	2160	1964	2184	2391	3061	2525	4343	2080
Rrnad1	836	904	772	342	381	381	729	748	930	537	1234	519
Isg20l2	953	1026	934	435	894	498	924	954	1320	695	964	649
Crabp2	7	3	5	4	6	7	6	2	9	10	8	7
Gm3745	0	0	0	0	0	0	0	0	0	0	0	0
Nes	3716	3327	2850	2660	4512	3320	4132	3151	5526	5758	6367	2977
Bcan	6	7	7	2	3	2	6	10	8	3	9	1
Hapln2	9	6	0	1	1	0	5	3	9	4	6	7
Gm19439	4	4	6	1	2	1	7	3	6	6	5	6
Gpatch4	934	853	817	743	840	651	790	739	997	965	1348	699
Naxe	2531	2512	2556	1752	1880	1643	2587	2387	3316	2228	3662	1723
Ttc24	0	0	0	0	1	0	0	0	0	0	0	0
Iqgap3	158	157	130	49	168	59	128	122	184	71	129	84
Mef2d	9878	9332	8905	5752	6321	5841	9177	8272	11479	8068	13646	7205
1700113A16Rik	191	163	222	73	56	86	202	165	270	106	171	82
AI849053	0	0	0	0	0	0	0	0	0	0	0	0
AW047730	0	3	1	4	3	3	1	5	2	7	6	1
Gm3764	0	1	0	0	3	5	1	0	0	5	10	11
Mir3093	0	0	0	0	0	0	0	0	0	0	0	0
Gm25641	0	0	0	0	0	0	0	0	0	0	0	0
Mir9-1	0	0	0	0	0	0	0	0	0	0	0	0
Rhbg	6	1	2	26	19	16	0	1	1	42	76	36
Gm38392	0	0	1	0	1	0	1	1	0	0	0	0
Tsacc	18	28	21	10	10	11	22	21	29	11	18	8
Gm37116	8	12	14	5	3	4	7	9	13	3	5	1
Cct3	5255	5748	5918	4125	7000	4435	5482	5150	7313	6566	8830	4756
Glmp	3447	3578	3408	2511	3289	2738	3250	3097	4215	3344	4938	2623
Tmem79	219	238	212	99	256	120	226	213	282	140	200	147
Smg5	3841	3950	3422	2751	3187	2616	3664	3223	4621	3793	5977	3230
Paqr6	13	13	9	1	13	2	9	11	12	9	12	10
Bglap3	8	16	7	5	5	6	6	4	9	14	12	3
Gm21956	2	0	1	1	0	0	3	0	1	1	1	3
Bglap2	0	1	0	0	0	0	0	0	0	0	0	0
Gm6821	1	1	3	0	0	0	1	2	1	0	0	0
Bglap	1	0	1	0	0	0	0	0	0	0	1	0
Pmf1	377	384	375	148	381	218	309	282	558	270	344	222
Slc25a44	3260	3364	3191	1952	2022	1703	3531	2933	4068	2868	4790	2521
Gm42814	25	26	29	17	14	12	12	17	22	20	36	19
Sema4a	3035	2914	2457	731	1147	991	1883	1926	2429	880	1491	923
Mir7011	0	0	0	0	0	0	0	0	0	0	0	0
Gm5979	0	0	0	0	0	0	0	0	0	0	0	0
Lmna	12688	11265	11149	9419	12761	9771	10126	9318	14439	12774	17323	9630
Gm37584	23	13	16	4	7	2	12	11	14	1	6	4
Mex3a	1185	1048	1026	405	1093	532	898	901	1474	620	566	467
Mir1905	35	46	54	4	8	7	54	41	53	10	17	9
Rab25	1826	1705	1864	1381	1549	1381	1884	1664	2272	1723	3163	1412
Lamtor2	1774	1735	1765	1294	1448	1332	1764	1513	2169	1660	2608	1260
Ubqln4	2606	2570	2438	2315	2775	2348	2397	2151	3162	3137	4820	2644
Ssr2	7666	8398	8600	5083	6535	5218	7834	6886	9713	6848	10396	5003
Gm10704	157	234	357	222	238	322	148	224	188	296	433	205
Arhgef2	7288	6825	6979	6704	7782	6456	6230	6053	8405	8434	13611	6845
Gm20652	8	5	5	3	3	2	0	5	13	4	7	8
Rxfp4	0	0	0	0	0	0	1	0	2	0	0	0
Gm43714	5	6	16	19	17	5	8	9	14	13	41	15
Khdc4	4497	4967	4449	1336	1710	1390	3696	4136	5276	1942	3596	2037
Gm25820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25945	14	6	6	5	4	1	3	7	9	1	4	2
Rit1	1011	1113	1015	1112	1329	981	1052	975	1378	1375	2097	1052
Gm17146	4	5	4	5	4	2	1	4	4	7	24	7
Gm10253	3	2	8	2	1	1	5	3	2	0	0	1
Syt11	5381	5599	4923	1895	1654	1794	4483	4223	5799	2587	4076	2303
5830417I10Rik	1463	1331	1224	768	1146	842	1303	1157	1613	1232	1831	1006
1500004A13Rik	204	199	164	53	60	76	234	191	224	114	138	97
Gon4l	2419	2709	2368	1309	1721	1333	2324	2170	3018	1790	3185	1673
Gm43713	8	2	6	2	4	1	2	0	0	0	2	1
Gm23054	0	0	1	0	1	0	0	0	1	0	0	0
Msto1	1109	1135	1125	551	1070	664	1065	1015	1495	820	1269	659
n-R5s197	1	4	4	2	7	2	7	4	1	6	9	3
Dap3	2395	2587	2507	1946	2211	1854	2237	2460	2953	2686	4475	2223
Ash1l	5476	6044	5098	2950	4887	2912	6270	5130	7166	4261	6731	3791
Gm26465	0	0	0	0	0	0	0	0	0	0	0	0
Gm24403	0	0	0	0	0	0	0	0	0	0	0	0
Gm43738	0	0	0	0	0	0	0	0	0	0	0	0
Rusc1	886	858	825	1207	852	1156	666	647	897	1462	2605	1251
Fdps	166	169	161	206	263	186	181	142	192	294	476	276
Gm22935	1	4	1	4	5	16	6	6	5	19	24	11
Gm29704	0	0	0	0	0	0	0	0	0	0	0	0
Pklr	682	776	747	120	173	169	752	623	906	219	400	222
Hcn3	771	746	636	859	532	980	630	657	746	1340	2545	1380
Clk2	2624	2673	2152	1588	1618	1906	1931	2301	2859	2181	4828	2000
Scamp3	2794	2760	2700	1707	2169	1867	2449	2249	3254	2315	3541	1899
Gm16069	34	10	20	7	7	6	9	5	12	14	12	6
Fam189b	981	943	829	303	413	312	823	838	1028	462	565	348
Gm23269	0	0	0	0	0	0	0	0	0	0	0	0
Gba	2994	2883	3033	3357	3527	3415	2556	2385	3546	4248	7438	3741
Mtx1	1138	1269	1212	859	1057	841	1121	1157	1711	1115	1868	997
Gm43737	492	446	400	215	308	207	389	384	549	331	441	268
Thbs3	2756	3160	2566	956	1052	864	2128	2451	2948	1309	2502	1114
Mir92b	2	0	0	0	0	0	0	0	0	0	0	0
Muc1	5374	3684	4145	2589	4670	4240	4431	4454	7394	3124	5608	2922
Trim46	1575	1547	1389	599	627	623	1045	1215	1481	834	1471	809
Krtcap2	3572	3799	3714	3922	3727	3712	3292	2925	4120	4684	7885	3577
Dpm3	1138	1141	1091	666	645	620	1028	948	1301	820	1375	603
Slc50a1	2828	2988	2744	3673	3173	3426	2081	2211	2810	3919	7225	2753
Efna1	1371	1331	1313	417	678	560	1119	1327	1762	498	653	444
Gm22642	0	0	0	0	0	0	0	0	0	0	0	0
Efna3	11	13	12	9	16	12	19	27	27	13	7	7
Gm15998	8	1	5	5	4	1	1	6	8	4	19	2
Efna4	265	242	252	106	313	159	231	253	401	150	120	155
4731419I09Rik	19	12	6	10	9	8	8	19	14	11	15	9
Adam15	4574	3713	3227	2624	2998	2613	2738	2939	3666	2984	4206	2167
Dcst1	11	5	14	1	3	8	2	8	11	4	8	6
Gm10702	24	16	12	3	8	4	10	25	33	8	7	7
Dcst2	13	9	8	5	7	3	8	8	21	9	16	6
Zbtb7b	6090	5632	5085	4072	4099	4044	5285	4983	6642	5193	8719	4185
Gm15417	444	437	381	263	252	226	433	451	511	393	542	265
Lenep	4	5	5	1	0	0	1	1	2	0	1	0
Flad1	2477	2278	2235	1090	1050	1088	1976	2124	2693	1425	2503	1248
