gene	KO_1_NonTreatment	KO_2_NonTreatment	KO_3_NonTreatment	KO_4_CytokineTreatment	KO_5_CytokineTreatment	KO_6_CytokineTreatment	WT_1_NonTreatment	WT_2_NonTreatment	WT_3_NonTreatment	WT_4_CytokineTreatment	WT_5_CytokineTreatment	WT_6_CytokineTreatment
Gm23440_ENSMUSG00000077487	0	0	0	0	0	0	0	0	0	0	0	0
Rapgef2_ENSMUSG00000062232	2609	2514	2436	1345	2298	1490	2604	2308	3591	2259	3257	1778
Gm24150_ENSMUSG00000064693	0	0	0	0	0	0	0	0	0	0	0	0
4921511C10Rik_ENSMUSG00000104585	0	0	0	0	0	1	0	0	5	0	1	0
6430573P05Rik_ENSMUSG00000102545	64	57	73	25	25	26	75	56	78	41	94	29
Gm17359_ENSMUSG00000091685	0	0	0	1	0	1	1	0	3	0	0	0
Fnip2_ENSMUSG00000061175	4351	4545	4069	11487	9565	10369	4370	3691	5219	15280	26400	13367
Gm3513_ENSMUSG00000089746	0	1	1	3	7	2	0	0	0	3	4	2
4930589L23Rik_ENSMUSG00000068957	1	0	0	7	2	1	0	0	0	0	3	2
Gm35067_ENSMUSG00000103564	0	0	0	0	0	0	0	0	0	0	4	3
Ppid_ENSMUSG00000027804	2125	2494	2531	1064	1476	1147	2108	2279	2943	1640	2980	1380
Etfdh_ENSMUSG00000027809	2732	2796	2961	1539	2190	1886	3119	2713	3825	2498	3519	1906
Gm37973_ENSMUSG00000102370	4	4	5	3	10	5	1	4	1	6	17	1
4930579G24Rik_ENSMUSG00000027811	194	169	153	39	120	44	151	146	180	69	92	56
Rxfp1_ENSMUSG00000034009	2	5	2	0	2	2	6	1	1	1	1	2
Gm26984_ENSMUSG00000098204	0	0	0	0	1	0	0	2	0	0	0	4
Tmem144_ENSMUSG00000027956	205	187	250	229	171	172	182	170	202	237	471	210
Gm26420_ENSMUSG00000077461	0	0	0	0	0	0	0	0	0	0	0	0
Gm36569_ENSMUSG00000102191	0	2	0	4	1	1	1	1	1	1	2	1
Fam198b_ENSMUSG00000027955	398	437	306	175	391	195	333	317	433	393	228	197
A330069K06Rik_ENSMUSG00000103181	0	0	0	0	0	0	0	0	0	0	0	0
Gm19066_ENSMUSG00000103193	0	0	0	0	0	0	0	0	0	0	0	0
Gm43839_ENSMUSG00000105307	0	0	0	0	0	0	0	0	0	0	0	0
Gm38295_ENSMUSG00000103154	0	0	0	0	0	0	0	0	0	0	0	0
Gm37892_ENSMUSG00000103929	0	0	0	0	0	0	0	0	0	0	0	0
Gm37971_ENSMUSG00000102379	0	0	0	0	0	0	0	0	0	0	0	0
Gm6706_ENSMUSG00000087123	0	0	0	0	0	0	0	0	0	0	0	0
Gria2_ENSMUSG00000033981	666	1084	907	51	67	47	1070	846	1179	65	161	74
Gm25749_ENSMUSG00000093226	0	0	0	0	0	0	0	0	0	0	0	0
Glrb_ENSMUSG00000028020	994	1536	1426	322	215	320	1641	1308	1837	479	738	325
Gm42468_ENSMUSG00000105092	4	0	0	0	0	0	1	0	0	1	0	0
Gm29808_ENSMUSG00000103419	0	3	1	2	1	2	3	0	1	3	1	1
Gm42476_ENSMUSG00000106293	0	1	2	0	3	5	0	0	3	4	0	1
Pdgfc_ENSMUSG00000028019	603	605	578	361	1094	436	458	457	774	705	564	469
Gm16000_ENSMUSG00000085106	7	3	3	0	0	1	2	1	2	0	1	0
Gm37300_ENSMUSG00000102223	0	0	0	0	0	0	0	0	0	0	0	0
Gm4857_ENSMUSG00000102710	0	0	0	0	0	0	0	0	0	0	0	0
Gm43346_ENSMUSG00000104732	0	0	0	0	0	0	0	0	0	0	0	0
A830029E22Rik_ENSMUSG00000103695	0	0	0	0	1	0	0	0	0	0	2	0
Gm22531_ENSMUSG00000089444	0	0	0	0	0	0	0	0	0	0	0	0
Gm9989_ENSMUSG00000056023	0	1	0	0	0	1	1	1	0	0	0	0
Ctso_ENSMUSG00000028015	4829	5494	5331	3236	2440	3205	5111	4661	5093	4009	8743	3841
Tdo2_ENSMUSG00000028011	53	64	81	27	17	51	70	63	83	30	85	23
Asic5_ENSMUSG00000028008	3	4	2	1	2	1	0	0	3	4	8	4
Gucy1b1_ENSMUSG00000028005	936	957	892	313	344	298	850	789	1052	405	755	372
Gucy1a1_ENSMUSG00000033910	300	380	372	65	117	85	377	319	368	97	204	122
Mir7010_ENSMUSG00000098712	0	0	0	0	0	0	0	0	0	0	0	0
Map9_ENSMUSG00000033900	2216	2590	2583	379	526	467	2577	2199	3116	603	1058	546
Npy2r_ENSMUSG00000028004	0	0	0	0	0	0	0	0	2	0	1	0
Gm35323_ENSMUSG00000102514	0	0	0	0	0	0	0	0	0	0	0	0
Gm29999_ENSMUSG00000102629	0	0	0	0	0	0	0	0	0	0	0	0
Gm43347_ENSMUSG00000104772	0	0	0	0	0	0	0	0	0	0	0	0
Gm30043_ENSMUSG00000104898	0	0	0	0	0	0	0	0	0	0	0	0
Gm22038_ENSMUSG00000087902	0	0	0	0	0	0	0	0	0	0	0	0
Gm43348_ENSMUSG00000105034	0	0	0	0	0	0	0	0	0	0	0	0
Rbm46_ENSMUSG00000033882	6	7	26	33	97	42	38	26	56	42	35	21
Rbm46os_ENSMUSG00000086273	0	0	0	0	3	0	0	0	2	0	0	0
Lrat_ENSMUSG00000028003	18	6	4	19	22	38	0	4	2	1	6	2
Gm30097_ENSMUSG00000102595	6	10	2	3	3	7	0	0	0	0	3	0
Fgg_ENSMUSG00000033860	8817	8597	4613	4953	4680	9913	40	207	97	653	2428	720
Fga_ENSMUSG00000028001	3118	2695	1370	5884	4701	9418	17	73	37	1324	3971	1129
Fgb_ENSMUSG00000033831	7875	8506	4258	7208	8104	15569	159	375	355	2329	7446	2285
Plrg1_ENSMUSG00000027998	2398	2485	2408	1497	1910	1477	2259	2095	2917	2161	3390	1712
Gm10710_ENSMUSG00000074517	1	0	0	3	0	0	2	1	3	0	0	1
Dchs2_ENSMUSG00000102692	63	47	55	30	129	15	52	52	86	49	59	42
Gm38096_ENSMUSG00000103459	0	1	0	0	0	0	0	0	0	0	0	0
1700028M03Rik_ENSMUSG00000101334	0	0	0	0	0	0	0	0	0	0	0	0
Gm22342_ENSMUSG00000084596	0	0	0	0	0	0	0	0	0	0	0	0
Rpl28-ps2_ENSMUSG00000102137	0	0	0	0	0	0	0	1	0	0	0	0
Gm24584_ENSMUSG00000088597	0	0	0	0	0	0	0	0	0	0	0	0
Sfrp2_ENSMUSG00000027996	3	1	4	5	44	3	2	9	9	10	14	6
Gm26771_ENSMUSG00000097250	11	25	12	1	0	0	4	12	4	2	17	6
Gm7115_ENSMUSG00000104082	0	2	0	0	1	0	2	2	0	0	0	2
Tlr2_ENSMUSG00000027995	1602	1669	1480	5952	4836	5740	1022	1099	1399	8057	13878	6532
Tmem131l_ENSMUSG00000033767	3171	3340	3054	680	811	727	3169	2973	4089	1193	1989	1184
Gm36981_ENSMUSG00000103261	2	4	6	0	0	0	2	1	3	3	0	3
Mnd1_ENSMUSG00000033752	45	29	69	45	75	45	68	76	103	32	56	34
Trim2_ENSMUSG00000027993	1394	1583	1325	648	908	730	1601	1354	1780	956	1679	764
Gm6525_ENSMUSG00000104043	0	1	5	1	1	1	5	0	2	1	0	0
4930565D16Rik_ENSMUSG00000104004	0	0	0	0	0	1	0	0	1	0	0	0
Fhdc1_ENSMUSG00000041842	2973	3030	2950	1174	891	1060	3172	2764	3759	1775	3068	1552
Arfip1_ENSMUSG00000074513	542	793	710	442	567	491	627	585	850	782	1109	607
Gm37240_ENSMUSG00000102805	0	3	4	0	3	3	0	1	1	0	0	0
Gm8813_ENSMUSG00000085625	0	0	0	0	1	0	0	0	0	0	0	0
Gm38241_ENSMUSG00000103741	0	1	1	1	0	0	0	0	0	0	1	2
Tigd4_ENSMUSG00000047819	4	3	3	2	4	4	8	4	12	5	4	1
Tmem154_ENSMUSG00000056498	555	558	434	119	267	174	361	456	523	156	259	122
Fbxw7_ENSMUSG00000028086	4635	4776	4061	2221	2412	2176	2923	3093	3941	3415	5025	2549
Gm37726_ENSMUSG00000102919	2	1	1	1	5	2	2	0	1	4	3	2
Gm38041_ENSMUSG00000104290	0	0	0	0	0	0	0	0	0	0	0	0
Gm38313_ENSMUSG00000102703	0	0	0	0	0	0	0	0	0	0	0	1
1700036G14Rik_ENSMUSG00000099995	0	0	0	0	0	0	0	0	0	0	0	0
Gm42813_ENSMUSG00000105012	0	0	0	0	0	0	0	0	0	0	0	0
Gm45790_ENSMUSG00000110441	0	0	0	0	0	1	0	0	0	0	0	1
Mir466k_ENSMUSG00000080424	0	0	0	0	0	0	0	0	0	0	0	0
Gm42812_ENSMUSG00000106422	2	1	2	0	0	0	1	1	1	0	0	4
Gm15535_ENSMUSG00000085527	57	69	38	13	8	15	27	59	34	15	35	11
Gatb_ENSMUSG00000028085	511	562	429	255	308	232	444	466	616	346	530	252
Fam160a1_ENSMUSG00000051000	967	960	857	574	686	595	1022	825	1181	762	1286	596
Glt28d2_ENSMUSG00000031286	168	193	167	65	66	69	147	167	193	110	165	66
4933425M03Rik_ENSMUSG00000106508	35	30	35	1	1	3	41	36	38	4	19	4
Gm26204_ENSMUSG00000064840	0	0	0	0	0	0	0	0	0	0	0	0
Gm38030_ENSMUSG00000103993	0	0	0	0	0	0	0	0	0	0	1	0
Gm9790_ENSMUSG00000044330	26	19	23	31	46	40	35	20	33	46	36	23
Gm25876_ENSMUSG00000077517	0	0	0	0	0	0	0	0	0	0	0	0
Gm24501_ENSMUSG00000089077	0	0	0	0	0	0	0	0	0	0	0	1
Gm27811_ENSMUSG00000098444	0	0	0	0	0	0	0	0	0	0	0	0
Sh3d19_ENSMUSG00000028082	4206	3987	3768	2617	5229	3029	4010	3406	5075	3771	5069	3187
Prss48_ENSMUSG00000049013	0	0	0	0	0	0	0	0	0	0	0	0
Gm25188_ENSMUSG00000065847	2	1	1	3	4	3	4	1	2	3	2	0
Rps3a1_ENSMUSG00000028081	29936	29173	22420	15674	19305	15588	13696	19753	18175	33988	54836	24197
Snord73a_ENSMUSG00000064984	4	11	16	8	12	13	4	12	5	7	21	9
Rnu73b_ENSMUSG00000064390	9	21	6	6	11	6	6	17	15	15	30	5
Gm37933_ENSMUSG00000103408	12	3	5	2	3	3	2	3	14	10	10	6
Gm37493_ENSMUSG00000102218	0	0	0	0	0	0	0	0	0	0	0	0
Gm23025_ENSMUSG00000089394	0	0	0	0	0	0	0	0	0	0	0	0
Lrba_ENSMUSG00000028080	8649	9514	8346	2676	5102	2892	9557	7840	11058	4514	6559	4021
Gm37288_ENSMUSG00000103759	0	0	0	1	1	0	0	0	0	2	0	0
Gm26343_ENSMUSG00000077744	0	0	0	0	0	0	0	0	0	0	0	0
Gm23850_ENSMUSG00000065764	0	0	0	0	0	0	0	1	0	0	1	0
Gm25039_ENSMUSG00000064867	0	0	0	0	0	1	0	0	0	0	0	0
Mab21l2_ENSMUSG00000057777	18	22	15	7	9	7	10	9	25	14	26	4
Gm3788_ENSMUSG00000094392	331	209	212	311	757	391	190	247	362	449	588	333
Gm37876_ENSMUSG00000104108	1	1	0	0	3	0	2	1	3	1	5	3
Dclk2_ENSMUSG00000028078	2498	2892	2139	937	852	895	1919	2396	2955	1557	2875	1633
Gm37025_ENSMUSG00000104074	1	1	0	0	1	0	2	3	3	1	6	1
Gm23376_ENSMUSG00000064872	0	0	0	0	0	0	0	0	0	0	0	0
Gm37207_ENSMUSG00000103650	0	0	0	0	0	0	0	0	0	0	0	0
Cd1d2_ENSMUSG00000041750	3	0	73	101	276	93	83	66	196	49	63	41
Cd1d1_ENSMUSG00000028076	277	347	339	456	1037	515	268	342	575	633	489	429
Gm8869_ENSMUSG00000104265	0	0	0	0	0	0	0	0	0	0	0	0
Gm18403_ENSMUSG00000103913	0	0	0	0	0	0	0	0	0	0	0	0
Gm37575_ENSMUSG00000102394	0	0	0	0	0	0	0	0	0	0	0	0
Gm24472_ENSMUSG00000077672	0	0	0	0	0	0	0	0	0	0	0	0
Kirrel_ENSMUSG00000041734	3094	3055	2684	1850	5583	1873	2462	2378	3773	3094	2597	2217
Gm37855_ENSMUSG00000102893	3	0	0	1	2	1	0	0	0	1	0	2
Gm10705_ENSMUSG00000074506	14	19	15	9	26	13	30	16	25	21	44	19
Fcrls_ENSMUSG00000015852	98	66	35	2	7	4	15	49	26	16	2	8
Cd5l_ENSMUSG00000015854	0	1	1	0	0	0	0	2	0	1	0	0
Fcrl1_ENSMUSG00000059994	9	11	9	8	39	7	4	4	14	4	13	12
Fcrl5_ENSMUSG00000048031	1	1	0	0	0	0	0	0	1	0	0	0
Etv3_ENSMUSG00000003382	2137	2320	2164	1811	2668	2016	2318	1980	2962	2766	4724	2592
Etv3l_ENSMUSG00000104058	0	0	0	0	1	1	0	0	0	0	0	0
Gm25167_ENSMUSG00000077376	0	0	0	0	0	0	0	0	0	0	1	0
Gm24109_ENSMUSG00000093230	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef11_ENSMUSG00000041977	6441	6490	5632	3333	4074	3434	6342	5614	7402	5249	8157	4878
Lrrc71_ENSMUSG00000023084	8	13	5	4	5	11	9	5	12	6	12	10
Pear1_ENSMUSG00000028073	1033	1034	905	473	1617	603	759	987	1167	772	863	623
Ntrk1_ENSMUSG00000028072	290	279	239	126	213	95	323	268	433	170	288	127
Insrr_ENSMUSG00000005640	12099	13850	10476	1685	1071	1766	13844	14082	16747	2829	5537	2334
Sh2d2a_ENSMUSG00000028071	15	11	4	5	9	2	3	7	4	3	8	6
Prcc_ENSMUSG00000004895	2764	2625	2692	1489	2083	1665	2498	2427	3466	2125	2985	1700
Hdgf_ENSMUSG00000004897	11212	10787	10701	8164	13213	9021	10512	9716	14183	12127	17701	9705
Mrpl24_ENSMUSG00000019710	3505	3769	3517	2783	2943	2801	3013	3336	4262	3500	6269	2892
Rrnad1_ENSMUSG00000004896	1150	1260	1096	458	527	549	988	1049	1302	709	1644	756
Isg20l2_ENSMUSG00000048039	1429	1493	1405	639	1284	770	1366	1381	1932	1008	1410	913
Crabp2_ENSMUSG00000004885	10	5	7	5	9	9	7	6	10	17	11	9
Gm3745_ENSMUSG00000103792	0	0	0	0	0	0	0	0	0	0	0	0
Nes_ENSMUSG00000004891	5322	4669	3968	3726	6334	4798	5764	4485	7728	7858	9147	4249
Bcan_ENSMUSG00000004892	6	7	7	4	3	4	6	14	9	6	9	4
Hapln2_ENSMUSG00000004894	9	7	0	2	1	0	5	5	12	5	6	11
Gm19439_ENSMUSG00000105843	9	6	12	3	6	1	10	5	8	8	15	10
Gpatch4_ENSMUSG00000028069	1299	1173	1169	986	1200	957	1080	1047	1414	1341	2027	1003
Naxe_ENSMUSG00000028070	3502	3390	3349	2279	2506	2261	3399	3226	4361	2919	4989	2371
Ttc24_ENSMUSG00000051036	0	0	0	0	1	0	0	0	0	0	0	0
Iqgap3_ENSMUSG00000028068	211	209	173	57	233	72	170	144	243	92	169	107
Mef2d_ENSMUSG00000001419	13465	12781	12066	7583	8463	7924	12151	11365	15568	10733	18703	9584
1700113A16Rik_ENSMUSG00000096935	291	246	306	118	78	116	287	249	384	149	231	109
AI849053_ENSMUSG00000097280	0	0	0	0	0	0	0	0	0	0	0	0
AW047730_ENSMUSG00000097428	3	4	1	5	5	3	1	5	3	5	11	1
Gm3764_ENSMUSG00000097156	0	1	0	0	4	6	1	0	0	7	12	12
Mir3093_ENSMUSG00000092988	0	0	0	0	0	0	0	0	0	0	0	0
Gm25641_ENSMUSG00000092876	0	0	0	0	0	0	0	0	0	0	0	0
Mir9-1_ENSMUSG00000106493	0	0	0	0	0	0	0	0	0	0	0	0
Rhbg_ENSMUSG00000104445	6	2	3	38	31	24	0	1	2	57	98	53
Gm38392_ENSMUSG00000103766	0	0	4	0	1	0	1	1	1	0	0	0
Tsacc_ENSMUSG00000010538	32	38	32	18	22	17	24	26	41	18	33	12
Gm37116_ENSMUSG00000103574	10	17	17	5	9	7	9	14	17	4	7	2
Cct3_ENSMUSG00000001416	7366	7979	8026	5651	9532	6296	7440	7073	10093	8860	12475	6487
Glmp_ENSMUSG00000001418	4666	4770	4540	3324	4351	3683	4216	4156	5575	4399	6767	3500
Tmem79_ENSMUSG00000001420	293	303	301	146	358	180	299	294	392	193	306	188
Smg5_ENSMUSG00000001415	5358	5316	4653	3670	4308	3545	4821	4414	6170	5054	8211	4300
Paqr6_ENSMUSG00000041423	16	16	11	1	14	4	12	16	12	9	14	10
Bglap3_ENSMUSG00000074489	8	22	11	6	8	11	6	13	10	15	21	8
Gm21956_ENSMUSG00000096792	2	0	1	1	0	0	4	0	1	1	1	3
Bglap2_ENSMUSG00000074486	0	1	0	1	0	0	0	0	0	0	0	0
Gm6821_ENSMUSG00000078691	1	1	3	0	0	0	1	2	1	2	1	0
Bglap_ENSMUSG00000074483	1	1	1	0	0	0	0	0	3	0	1	0
Pmf1_ENSMUSG00000028066	532	516	519	201	520	271	419	409	723	366	462	287
Slc25a44_ENSMUSG00000050144	4674	4799	4498	2697	2842	2507	4886	4117	5755	4004	6941	3509
Gm42814_ENSMUSG00000106568	33	21	35	15	12	6	25	16	26	16	28	23
Sema4a_ENSMUSG00000028064	4111	3888	3272	941	1549	1366	2475	2563	3312	1169	2095	1224
Mir7011_ENSMUSG00000098655	0	0	0	0	0	0	0	0	0	0	0	0
Gm5979_ENSMUSG00000103304	0	0	0	0	0	0	0	0	0	0	0	0
Lmna_ENSMUSG00000028063	16832	14751	14488	12079	16425	12891	13017	12226	18875	16214	22873	12486
Gm37584_ENSMUSG00000103115	28	24	23	4	8	5	18	14	17	7	10	5
Mex3a_ENSMUSG00000074480	1775	1547	1495	587	1572	827	1305	1325	2170	870	837	738
Mir1905_ENSMUSG00000084728	51	60	58	4	9	8	64	48	59	13	17	12
Rab25_ENSMUSG00000008601	2477	2341	2492	1865	2093	1917	2499	2180	3091	2308	4338	1942
Lamtor2_ENSMUSG00000028062	2274	2242	2210	1640	1818	1673	2153	1926	2733	2047	3266	1588
Ubqln4_ENSMUSG00000008604	3611	3348	3177	3014	3791	3176	3093	2955	4237	4128	6586	3496
Ssr2_ENSMUSG00000041355	10632	11451	11793	6944	8961	7180	10535	9666	13357	9199	14399	6914
Gm10704_ENSMUSG00000074479	33	184	372	32	44	278	26	186	30	52	75	38
Arhgef2_ENSMUSG00000028059	10062	9379	9491	8958	10661	9034	8339	8315	11407	11369	19162	9278
Gm20652_ENSMUSG00000093390	14	7	5	4	3	2	1	7	13	4	7	9
Rxfp4_ENSMUSG00000049741	0	0	0	0	0	0	2	0	2	0	0	0
Gm43714_ENSMUSG00000105512	10	7	17	19	17	5	8	12	18	14	43	19
Khdc4_ENSMUSG00000028060	6161	6975	6225	1773	2360	1940	5030	5831	7262	2620	5036	2789
Gm25820_ENSMUSG00000105448	0	0	0	0	0	0	0	0	0	0	0	0
Gm25820_ENSMUSG00000105288	0	0	0	0	0	0	0	0	0	0	0	0
Gm25945_ENSMUSG00000084433	16	7	8	5	4	2	3	9	11	1	5	3
Rit1_ENSMUSG00000028057	1493	1545	1438	1504	1848	1422	1435	1431	1919	1888	2962	1526
Gm17146_ENSMUSG00000091881	4	10	6	7	7	6	1	7	7	10	33	11
Gm10253_ENSMUSG00000104333	5	2	8	4	2	2	5	5	2	0	0	1
Syt11_ENSMUSG00000068923	7635	7873	6971	2634	2388	2618	6219	6086	8175	3591	5895	3177
5830417I10Rik_ENSMUSG00000078684	1726	1613	1461	897	1348	966	1518	1385	1913	1467	2220	1201
1500004A13Rik_ENSMUSG00000098912	231	222	202	58	68	78	281	215	242	115	156	110
Gon4l_ENSMUSG00000054199	3371	3596	3155	1701	2349	1848	3051	2992	4060	2390	4298	2288
Gm43713_ENSMUSG00000106218	8	6	8	2	5	1	2	0	0	0	2	2
Gm23054_ENSMUSG00000064738	0	0	1	0	1	0	0	0	1	0	0	0
Msto1_ENSMUSG00000068922	1404	1437	1423	712	1349	816	1320	1305	1905	1045	1589	809
n-R5s197_ENSMUSG00000065236	1	9	4	3	8	3	10	8	1	8	13	4
Dap3_ENSMUSG00000068921	3224	3436	3253	2477	2852	2509	2938	3242	3925	3485	6121	2933
Ash1l_ENSMUSG00000028053	7922	8721	7403	4124	7032	4312	8910	7672	10291	6024	10007	5534
Gm26465_ENSMUSG00000095712	0	1	0	0	1	0	0	0	1	0	0	1
Gm24403_ENSMUSG00000077804	0	0	0	0	0	0	0	0	0	0	0	0
Gm43738_ENSMUSG00000105204	0	0	0	0	0	0	0	0	0	0	0	0
Rusc1_ENSMUSG00000041263	1235	1225	1179	1684	1263	1715	1009	994	1271	2060	3833	1825
Fdps_ENSMUSG00000059743	285	245	232	271	426	318	248	205	326	419	747	442
Gm22935_ENSMUSG00000077148	1	4	1	6	7	20	6	7	5	19	31	16
Gm29704_ENSMUSG00000105654	0	0	0	0	0	0	0	0	0	0	0	0
Pklr_ENSMUSG00000041237	918	1059	1005	157	236	251	1021	888	1236	296	576	295
Hcn3_ENSMUSG00000028051	1022	1035	849	1153	738	1385	831	901	997	1799	3582	1853
Clk2_ENSMUSG00000068917	3629	3658	3037	2084	2205	2584	2594	3112	3834	2837	6657	2792
Scamp3_ENSMUSG00000028049	3717	3672	3474	2204	2810	2489	3131	2954	4194	2939	4681	2466
Gm16069_ENSMUSG00000086718	34	10	20	7	7	6	9	5	12	14	12	6
Fam189b_ENSMUSG00000032657	1290	1260	1099	353	511	411	1058	1100	1319	586	814	436
Gm23269_ENSMUSG00000094489	0	0	0	1	0	0	0	0	0	0	2	2
Gba_ENSMUSG00000028048	4033	3870	4102	4381	4717	4677	3400	3329	4741	5582	10339	4990
Mtx1_ENSMUSG00000064068	1542	1656	1541	1081	1361	1147	1439	1504	2152	1447	2522	1310
Gm43737_ENSMUSG00000105692	700	620	560	290	426	308	556	530	750	450	658	381
Thbs3_ENSMUSG00000028047	3644	4081	3277	1224	1343	1146	2760	3198	3751	1616	3279	1444
Mir92b_ENSMUSG00000076255	2	0	0	0	0	0	0	0	0	0	0	0
Muc1_ENSMUSG00000042784	6984	4729	5423	3277	5926	5549	5725	5818	9710	4015	7421	3771
Trim46_ENSMUSG00000042766	2099	2071	1778	794	826	824	1318	1656	1956	1054	1962	1039
Krtcap2_ENSMUSG00000042747	5101	5311	5176	5365	5181	5260	4343	4143	5705	6278	11466	4907
Dpm3_ENSMUSG00000042737	1504	1567	1497	902	907	874	1391	1317	1719	1124	1906	798
Slc50a1_ENSMUSG00000027953	3995	3947	3515	4752	4115	4638	2712	2970	3710	5040	9843	3692
Efna1_ENSMUSG00000027954	1872	1852	1725	555	914	749	1555	1849	2379	648	921	599
Gm22642_ENSMUSG00000093093	0	0	0	0	0	0	0	0	0	0	0	0
Efna3_ENSMUSG00000028039	15	14	13	12	23	13	23	37	45	15	12	7
Gm15998_ENSMUSG00000086389	12	1	5	5	7	4	3	8	8	4	20	7
Efna4_ENSMUSG00000028040	374	335	349	155	441	211	304	375	548	211	165	200
4731419I09Rik_ENSMUSG00000097004	25	15	8	10	10	9	9	19	15	12	15	9
Adam15_ENSMUSG00000028041	6040	4713	4090	3191	3767	3334	3451	3793	4636	3672	5466	2742
Dcst1_ENSMUSG00000042672	12	5	17	2	6	10	4	14	12	4	13	8
Gm10702_ENSMUSG00000074467	37	30	22	3	12	6	21	42	44	10	13	11
Dcst2_ENSMUSG00000109293	16	11	9	6	7	7	8	11	28	10	23	9
Zbtb7b_ENSMUSG00000028042	8335	7602	6748	5322	5465	5407	6911	6585	8893	6739	11976	5596
Gm15417_ENSMUSG00000074466	639	601	542	345	341	319	592	610	756	546	742	363
Lenep_ENSMUSG00000078173	4	5	4	1	0	0	1	1	3	0	1	0
Flad1_ENSMUSG00000042642	3413	3127	2947	1421	1372	1494	2588	2883	3615	1862	3428	1633
Cks1b_ENSMUSG00000028044	1232	1213	1254	499	780	491	1018	1011	1452	709	947	546
Shc1_ENSMUSG00000042626	25902	25781	22880	11692	12954	12090	21471	23489	31532	16119	24437	12712
Pygo2_ENSMUSG00000047824	4592	4649	3983	1183	1963	1313	3321	4143	5126	1745	2590	1543
Pbxip1_ENSMUSG00000042613	17549	18017	17251	5127	7430	5998	14620	15057	18704	6697	12064	5938
Pmvk_ENSMUSG00000027952	4382	4425	4200	1380	1702	1338	2819	3368	3906	2080	3299	1537
Kcnn3_ENSMUSG00000000794	2342	2296	2047	321	564	311	2761	2065	2949	569	735	414
Adar_ENSMUSG00000027951	5683	5839	5332	6964	7755	6981	5294	5215	6839	10971	19281	9894
Chrnb2_ENSMUSG00000027950	3642	3875	3552	937	661	967	3403	2969	3852	1406	2441	1395
4632404H12Rik_ENSMUSG00000042579	1100	1100	992	336	287	323	1017	1002	1264	444	999	505
Ube2q1_ENSMUSG00000042572	7015	6851	6448	4708	5164	4707	6515	5977	8075	6562	11226	5347
Gm8969_ENSMUSG00000106564	0	0	0	0	0	0	0	0	0	0	0	0
She_ENSMUSG00000046280	306	367	254	55	107	84	270	415	531	121	104	78
Il6ra_ENSMUSG00000027947	6252	6727	6205	1435	1387	1311	7721	6316	9209	2166	3288	1665
Gm42809_ENSMUSG00000105941	165	205	172	35	28	37	203	181	288	58	82	34
Atp8b2_ENSMUSG00000060671	5697	6270	5587	3324	5142	3412	5779	5341	7503	5081	7177	3915
Aqp10-ps_ENSMUSG00000105082	0	0	0	0	0	0	0	0	0	0	0	0
Gm24046_ENSMUSG00000065045	0	0	0	0	0	1	0	0	0	0	0	0
Hax1_ENSMUSG00000027944	3408	3514	3918	3249	3438	3087	3224	2862	4116	4274	7024	3163
Gm19710_ENSMUSG00000105552	29	33	17	10	13	14	25	19	23	25	35	16
Ubap2l_ENSMUSG00000042520	16459	15179	14742	8337	11233	9170	14394	12939	18614	12283	20409	11048
Gm24608_ENSMUSG00000077569	0	7	0	5	9	3	0	2	3	10	15	3
Mir7669_ENSMUSG00000098397	0	1	3	6	8	4	1	4	0	4	21	3
4933434E20Rik_ENSMUSG00000027942	3058	3397	3194	2813	2910	2756	3093	2944	3970	3715	6722	3032
Gm16540_ENSMUSG00000090005	4	8	1	7	5	8	0	4	4	2	23	4
Mir190b_ENSMUSG00000077996	0	0	0	0	0	0	0	0	0	0	0	0
Tpm3_ENSMUSG00000027940	15839	15511	16155	14783	28653	18075	13722	14447	21501	21895	28747	17724
Nup210l_ENSMUSG00000027939	57	69	45	43	89	46	36	46	58	64	153	88
Gm23723_ENSMUSG00000064930	1	1	1	0	0	0	0	1	1	1	0	1
Gm43712_ENSMUSG00000104649	117	175	132	181	293	224	161	138	243	178	320	183
Gm24185_ENSMUSG00000084527	0	0	0	0	0	0	0	0	0	0	0	0
Rps27_ENSMUSG00000090733	13050	12182	11829	15598	17648	15872	12348	12211	16425	20246	34692	15101
Rab13_ENSMUSG00000027935	527	450	474	517	711	577	438	494	678	818	1095	719
Jtb_ENSMUSG00000027937	2799	2926	3112	1422	1615	1525	2672	2526	3481	1890	3212	1409
Creb3l4_ENSMUSG00000027938	90	75	69	152	160	133	65	47	99	184	278	137
Slc39a1_ENSMUSG00000052310	5437	5161	5068	5360	8187	5964	4372	4311	6392	7631	9898	6029
Crtc2_ENSMUSG00000027936	4763	4487	4131	5709	5321	5876	3954	4044	5334	6994	14014	6429
Dennd4b_ENSMUSG00000042404	961	1092	857	419	469	442	1041	920	1261	646	1086	611
Mir7012_ENSMUSG00000099199	0	0	0	0	0	0	0	0	0	0	0	0
4930537H20Rik_ENSMUSG00000105350	0	2	1	2	1	2	5	2	2	4	10	1
Gatad2b_ENSMUSG00000042390	6064	6261	5964	5497	6367	5577	6508	5623	7989	7643	12576	6570
Gm45477_ENSMUSG00000108394	6	3	1	4	4	2	1	3	0	0	1	0
Gm45354_ENSMUSG00000108689	0	0	0	0	3	0	2	0	0	0	1	1
