gene	KO_1_NonTreatment	KO_2_NonTreatment	KO_3_NonTreatment	KO_4_CytokineTreatment	KO_5_CytokineTreatment	KO_6_CytokineTreatment	WT_1_NonTreatment	WT_2_NonTreatment	WT_3_NonTreatment	WT_4_CytokineTreatment	WT_5_CytokineTreatment	WT_6_CytokineTreatment
Gm37530_ENSMUSG00000103694	0	0	0	0	0	0	0	0	0	0	0	0
Gm3892_ENSMUSG00000095348	0	0	0	0	0	0	0	0	0	0	0	1
Gm3893_ENSMUSG00000094293	0	0	0	0	0	0	0	0	0	0	0	0
Gm13304_ENSMUSG00000073878	0	0	0	0	0	0	0	0	0	0	0	0
Gm13299_ENSMUSG00000087577	0	0	0	0	0	0	0	0	0	0	0	0
Ccl19-ps3_ENSMUSG00000094162	0	0	0	0	0	0	0	0	0	0	0	0
Gm13306_ENSMUSG00000073877	1	4	1	3	0	3	5	8	4	3	5	4
Gm13305_ENSMUSG00000073876	7	12	4	5	4	7	6	3	11	4	14	9
1700045I11Rik_ENSMUSG00000104526	0	0	0	0	0	0	0	0	0	0	0	0
Gm17167_ENSMUSG00000091542	0	0	0	0	1	0	0	0	0	0	2	0
Gm13301_ENSMUSG00000096862	0	0	1	1	0	0	0	4	0	0	1	0
Gm5859_ENSMUSG00000073879	0	0	0	0	0	0	0	0	0	0	0	0
Gm17081_ENSMUSG00000090338	0	0	0	0	0	0	0	0	0	0	0	0
Gm10600_ENSMUSG00000083929	0	0	0	0	0	0	0	0	0	0	0	0
Ccl21b_ENSMUSG00000095675	0	0	0	0	0	0	0	0	0	0	0	0
Gm21980_ENSMUSG00000096327	0	0	0	0	0	0	0	0	0	0	0	0
Gm21953_ENSMUSG00000094695	0	0	0	0	0	0	0	0	0	0	0	0
Fam205a3_ENSMUSG00000093996	0	0	0	0	0	0	0	0	0	0	0	0
Gm21586_ENSMUSG00000095234	0	0	0	0	0	0	0	0	0	0	0	0
Gm3883_ENSMUSG00000093909	0	0	0	0	0	0	0	0	0	0	0	1
Gm2163_ENSMUSG00000095779	0	0	0	0	0	0	0	0	0	1	0	0
Fam205a2_ENSMUSG00000094066	0	0	0	0	0	0	0	0	0	0	0	0
Gm10593_ENSMUSG00000095258	0	0	0	0	0	0	0	0	0	0	0	0
Gm10591_ENSMUSG00000096596	0	0	0	0	0	0	0	0	0	0	0	0
Gm2564_ENSMUSG00000091938	0	0	0	0	0	0	0	0	0	0	0	0
Ccl27b_ENSMUSG00000096826	0	0	0	0	0	0	0	0	0	0	0	0
Il11ra2_ENSMUSG00000078735	0	0	0	0	1	0	0	0	2	0	0	0
Gm21955_ENSMUSG00000102504	0	0	0	0	0	0	3	0	0	0	0	0
4930578G10Rik_ENSMUSG00000054885	0	0	0	2	0	0	0	0	0	0	0	0
Gm12395_ENSMUSG00000085910	0	0	0	0	0	0	0	0	0	0	0	0
Ccl19_ENSMUSG00000071005	0	2	1	2	1	1	1	1	1	0	0	0
Ccl21a_ENSMUSG00000094686	0	0	0	0	0	0	0	0	0	0	0	0
Gm12394_ENSMUSG00000078722	0	0	0	0	0	0	0	0	0	1	0	0
Fam205a1_ENSMUSG00000078721	0	0	0	0	0	0	0	0	0	0	0	0
Fam205c_ENSMUSG00000050141	0	1	0	0	0	0	0	0	0	0	0	0
Phf24_ENSMUSG00000036062	34	25	19	17	19	18	17	24	30	24	58	26
Dnajb5_ENSMUSG00000036052	848	968	818	469	572	511	737	752	1033	657	1004	543
1700022I11Rik_ENSMUSG00000028451	54	24	18	10	22	9	11	17	16	18	21	13
Vcp_ENSMUSG00000028452	24166	24291	25162	13071	20553	13640	23863	20725	31067	20648	26906	15285
Fancg_ENSMUSG00000028453	153	194	181	69	97	70	177	176	233	89	100	81
Pigo_ENSMUSG00000028454	1372	1429	1282	731	810	807	1422	1349	1878	1005	1878	860
Stoml2_ENSMUSG00000028455	1686	1737	1892	1585	1885	1672	1761	1607	2089	2064	3519	1743
Gm26643_ENSMUSG00000097681	5	5	2	3	0	2	4	2	3	3	4	0
Fam214b_ENSMUSG00000036002	1871	1860	1848	2029	2337	2165	1831	1831	2429	2830	4144	2499
Gm26881_ENSMUSG00000096974	67	62	43	24	24	30	56	54	79	35	55	28
Unc13b_ENSMUSG00000028456	2568	2813	2219	980	1541	1228	2748	2305	3130	1483	2353	1307
Gm23709_ENSMUSG00000077552	0	0	0	0	0	0	0	0	0	0	0	0
Gm25010_ENSMUSG00000089028	0	0	0	0	0	0	0	0	0	0	0	0
Atp8b5_ENSMUSG00000028457	178	191	223	25	32	43	269	290	323	49	81	53
Rusc2_ENSMUSG00000035969	1555	1679	1488	2304	2716	2239	1498	1500	2112	3239	4873	2933
Fam166b_ENSMUSG00000042788	12	15	19	0	1	1	10	9	3	0	1	1
Tesk1_ENSMUSG00000028458	4440	4372	4215	3005	3453	3301	4425	4014	5712	4825	6920	3690
Cd72_ENSMUSG00000028459	164	111	52	73	122	59	86	89	132	84	113	104
Sit1_ENSMUSG00000028460	0	0	1	0	0	0	0	0	0	0	0	0
Rmrp_ENSMUSG00000115420	0	0	0	0	0	0	0	0	0	0	0	0
Rmrp_ENSMUSG00000088088	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc107_ENSMUSG00000028461	511	557	508	398	559	347	508	461	667	496	697	370
Arhgef39_ENSMUSG00000051517	40	27	29	7	28	17	22	39	48	8	8	5
Gm12454_ENSMUSG00000087142	30	44	31	20	33	14	20	30	35	18	11	26
Car9_ENSMUSG00000028463	553	429	465	357	1418	416	430	546	740	445	474	430
Tpm2_ENSMUSG00000028464	2266	2089	1871	904	2887	1084	1586	1832	2844	1979	1357	1230
Tln1_ENSMUSG00000028465	13028	13462	11471	9835	18410	10489	12448	11385	16625	15489	20847	13202
Creb3_ENSMUSG00000028466	3018	3060	3107	6930	6015	6355	3268	2704	4227	10061	17972	7627
Gba2_ENSMUSG00000028467	1044	1123	1071	558	614	577	1129	1044	1341	977	1806	742
Rgp1_ENSMUSG00000028468	4327	4646	3923	2520	3297	2813	4085	3887	5327	3426	5370	3186
Msmp_ENSMUSG00000078719	18	13	11	8	8	8	5	8	11	10	15	10
Gm12472_ENSMUSG00000085351	0	2	4	4	1	0	2	1	2	3	12	1
Gm25262_ENSMUSG00000092675	7	19	11	2	12	4	12	11	25	7	9	2
Gm12473_ENSMUSG00000086043	2	6	9	0	4	2	5	0	13	1	3	1
Npr2_ENSMUSG00000028469	1113	1130	1020	389	807	532	1354	1368	1655	720	903	568
Spag8_ENSMUSG00000066196	28	44	28	8	1	8	37	45	56	4	14	7
Hint2_ENSMUSG00000028470	688	791	794	492	539	479	802	688	937	590	1071	476
Fam221b_ENSMUSG00000043633	31	44	44	14	10	16	59	45	64	12	14	11
Gm12481_ENSMUSG00000043770	355	258	261	177	260	204	268	256	316	272	357	196
Tmem8b_ENSMUSG00000078716	1229	1238	1103	549	577	617	1328	1138	1606	737	1314	730
Gm23257_ENSMUSG00000088947	4	2	6	0	0	1	2	1	0	1	1	2
Olfr70_ENSMUSG00000050215	0	0	0	0	0	0	0	0	0	0	0	0
Olfr71_ENSMUSG00000046450	0	0	0	0	0	0	0	0	0	0	0	0
Hrct1_ENSMUSG00000071001	17	17	9	3	9	5	15	9	13	11	26	7
Spaar_ENSMUSG00000028475	3	2	2	0	0	2	3	2	6	1	1	0
Olfr269-ps1_ENSMUSG00000083417	0	0	0	0	0	0	0	0	0	0	0	0
Olfr159_ENSMUSG00000044801	0	0	0	0	0	0	0	0	0	0	0	0
Olfr29-ps1_ENSMUSG00000111338	0	0	0	0	0	0	0	0	0	0	0	0
Gm12492_ENSMUSG00000081329	8	18	22	12	22	19	21	14	16	21	35	22
Olfr156_ENSMUSG00000110970	0	0	0	0	0	0	0	0	0	0	0	0
Olfr157_ENSMUSG00000111611	0	0	0	0	0	0	0	0	2	1	0	0
Olfr155_ENSMUSG00000071000	0	0	0	0	0	0	0	0	0	0	0	0
Reck_ENSMUSG00000028476	322	353	342	141	260	153	344	328	395	224	270	220
Gm27265_ENSMUSG00000099252	0	0	0	0	0	0	0	0	1	0	0	0
Glipr2_ENSMUSG00000028480	762	774	799	1288	2843	1618	657	735	1154	2920	2239	1461
Ccin_ENSMUSG00000070999	3	1	1	6	10	2	0	0	5	13	12	9
Clta_ENSMUSG00000028478	6181	5682	5801	8544	8399	7555	5925	4990	7309	11024	17852	8099
Gne_ENSMUSG00000028479	2557	2466	2448	1131	1287	993	2454	2136	3075	1806	2609	1404
Gm22706_ENSMUSG00000088532	0	0	0	0	0	0	0	0	0	0	0	0
Gm12503_ENSMUSG00000087326	1	1	4	0	1	0	2	3	8	0	0	1
Gm12504_ENSMUSG00000084274	181	215	195	104	173	129	179	199	284	153	261	142
Rnf38_ENSMUSG00000035696	2541	2748	2604	1355	1972	1421	2483	2225	3210	1790	2835	1796
Mir5106_ENSMUSG00000092677	0	0	0	0	0	0	0	0	0	0	1	0
Melk_ENSMUSG00000035683	147	114	110	27	133	42	98	90	156	60	50	42
Gm12677_ENSMUSG00000081127	0	0	0	0	0	0	0	0	0	0	0	0
Gm12455_ENSMUSG00000083803	0	0	0	0	0	0	0	0	0	0	0	0
Gm24376_ENSMUSG00000077587	0	0	0	0	0	0	0	0	0	0	0	0
Pax5_ENSMUSG00000014030	8	1	1	1	8	1	1	2	1	18	5	5
Mir5120_ENSMUSG00000092761	0	0	0	0	0	0	0	0	0	0	0	0
Gm12462_ENSMUSG00000086211	0	1	0	0	1	0	0	0	0	0	0	0
4930517J16Rik_ENSMUSG00000102880	0	0	0	0	0	0	0	0	0	0	0	0
5730488B01Rik_ENSMUSG00000103995	1	0	0	0	0	0	0	0	1	0	0	0
Gm12463_ENSMUSG00000080916	2	1	2	2	1	0	3	1	5	0	2	0
Zcchc7_ENSMUSG00000035649	1484	1666	1546	983	1100	1046	1454	1486	1892	1223	2359	1098
Gm22639_ENSMUSG00000094842	0	0	0	0	0	0	0	0	0	0	0	0
Gm12678_ENSMUSG00000084854	0	0	1	0	0	0	2	0	3	1	0	0
Gm12493_ENSMUSG00000086000	0	0	0	0	0	0	0	0	0	0	0	0
Gm12679_ENSMUSG00000086205	2	0	1	4	1	0	0	0	3	1	5	1
Grhpr_ENSMUSG00000035637	1272	1164	1062	592	956	720	1287	1292	1769	881	1083	593
Zbtb5_ENSMUSG00000049657	812	886	775	720	894	681	986	803	1147	1126	1858	1013
1700055D18Rik_ENSMUSG00000070997	121	88	110	57	44	51	84	97	105	66	144	55
Polr1e_ENSMUSG00000028318	391	449	430	197	335	219	420	349	575	365	452	214
Fbxo10_ENSMUSG00000048232	1152	1242	1077	401	497	391	1206	1037	1350	598	895	464
Tomm5_ENSMUSG00000078713	801	745	801	622	948	597	796	657	1013	894	1222	623
Gm12566_ENSMUSG00000082628	0	0	0	0	0	0	0	0	0	0	0	0
Frmpd1_ENSMUSG00000035615	26	36	20	25	56	35	27	33	55	29	57	22
Frmpd1os_ENSMUSG00000086284	0	0	0	0	0	0	0	0	0	0	0	0
Trmt10b_ENSMUSG00000035601	399	368	351	268	280	288	396	339	515	353	629	330
Exosc3_ENSMUSG00000028322	923	931	858	537	737	562	875	791	1048	879	1094	620
Gm12585_ENSMUSG00000083541	0	0	0	0	0	0	0	0	0	0	0	0
Dcaf10_ENSMUSG00000035572	1540	1733	1710	1352	1579	1333	1854	1477	2334	1880	2908	1427
Slc25a51_ENSMUSG00000045973	5832	6044	5586	3484	3908	3412	6178	4916	7161	4669	7162	3661
Gm25692_ENSMUSG00000093185	0	0	0	0	0	0	0	0	0	0	0	0
Shb_ENSMUSG00000044813	2392	2043	1994	3461	2964	3390	1841	1680	2427	4572	8252	3571
Gm22518_ENSMUSG00000088892	0	0	0	0	0	0	1	0	0	1	0	0
Gm22055_ENSMUSG00000065322	0	0	0	0	0	0	0	0	0	0	0	0
Gm12411_ENSMUSG00000081559	14	16	20	21	14	23	18	14	28	32	45	19
Gm12408_ENSMUSG00000085980	0	0	0	0	0	2	2	0	1	0	0	0
Gm829_ENSMUSG00000073860	0	1	0	0	0	0	0	0	0	0	1	1
Gm12410_ENSMUSG00000085305	0	0	0	0	0	0	0	0	0	0	0	0
Gm12409_ENSMUSG00000085876	30	25	23	2	0	0	24	27	42	9	7	3
Gm12412_ENSMUSG00000083685	0	0	0	0	0	0	0	0	0	0	0	0
Aldh1b1_ENSMUSG00000035561	227	236	216	151	151	152	196	166	261	186	251	141
Igfbpl1_ENSMUSG00000035551	3	8	8	13	16	10	6	14	6	8	13	10
Stra6l_ENSMUSG00000028327	278	239	208	324	533	346	128	276	330	403	694	419
Ccdc180_ENSMUSG00000035539	4	3	3	2	4	3	3	7	3	3	18	6
Tdrd7_ENSMUSG00000035517	1570	1609	1646	1913	1986	2071	1792	1530	2163	2856	4654	2355
Tmod1_ENSMUSG00000028328	1182	1315	1078	629	496	632	1660	1339	1704	862	1394	696
Tstd2_ENSMUSG00000035495	1393	1483	1291	1211	1515	1095	1386	1162	1769	1621	2463	1279
Gm23250_ENSMUSG00000088069	0	0	0	0	0	0	0	0	0	0	0	0
Ncbp1_ENSMUSG00000028330	3176	3268	3259	2684	2755	2392	3340	2783	4177	3429	5366	2586
Xpa_ENSMUSG00000028329	561	494	498	460	472	415	564	463	711	615	997	485
Gm12444_ENSMUSG00000082194	28	27	31	14	16	10	24	28	44	16	23	8
Gm12445_ENSMUSG00000081483	2	1	0	0	0	1	0	2	1	6	1	0
Gm12446_ENSMUSG00000087383	0	3	0	0	0	0	0	0	0	3	0	0
Gm12447_ENSMUSG00000080816	4	2	1	1	1	0	5	1	2	8	13	4
Foxe1_ENSMUSG00000070990	5	7	10	0	0	1	3	1	3	0	3	4
Trmo_ENSMUSG00000028331	212	231	232	162	190	128	239	196	303	177	278	168
Hemgn_ENSMUSG00000028332	0	0	0	2	0	0	0	0	0	1	2	9
Gm12443_ENSMUSG00000082242	0	0	0	0	0	0	0	0	0	0	0	0
Anp32b_ENSMUSG00000028333	4702	4844	4878	5017	6443	4876	4881	4367	6644	6693	9785	4999
Nans_ENSMUSG00000028334	2784	2967	2780	2325	3056	2225	2802	2399	3806	3460	4926	2409
Trim14_ENSMUSG00000039853	410	416	360	270	369	241	390	343	517	493	782	362
Gm22247_ENSMUSG00000064410	0	2	0	0	1	0	0	0	0	0	0	0
Gm16731_ENSMUSG00000085990	12	8	10	1	3	4	7	4	6	4	3	4
Coro2a_ENSMUSG00000028337	331	295	299	243	1260	325	332	251	408	442	454	421
Tbc1d2_ENSMUSG00000039813	477	476	400	314	618	430	540	409	639	504	508	420
Gabbr2_ENSMUSG00000039809	12205	10732	8564	4111	2096	3532	5215	6248	8679	3220	6223	2718
Gm568_ENSMUSG00000048824	2	5	1	0	0	0	2	0	1	0	1	0
Anks6_ENSMUSG00000066191	1204	1335	1186	457	509	520	1280	1241	1717	783	1425	757
Gm12425_ENSMUSG00000081561	0	0	0	0	0	0	0	0	0	0	0	0
Gm12422_ENSMUSG00000084199	0	0	0	0	0	0	0	1	2	1	0	0
Galnt12_ENSMUSG00000039774	1082	1225	1079	338	507	366	1131	969	1393	461	796	474
Gm12424_ENSMUSG00000094286	5	11	11	0	4	0	1	2	2	0	1	1
Gm12423_ENSMUSG00000083491	0	0	0	0	0	0	0	0	0	0	0	0
Gm12426_ENSMUSG00000087500	33	12	13	2	7	2	7	10	24	1	5	2
Col15a1_ENSMUSG00000028339	8556	7485	7182	2131	5776	1921	6237	6526	10082	4132	2662	2295
Tgfbr1_ENSMUSG00000007613	2971	3577	3690	1452	2910	1618	3945	3143	4917	2394	2816	1955
Gm12430_ENSMUSG00000081152	14	3	8	3	2	1	5	3	2	3	5	2
Alg2_ENSMUSG00000039740	4512	5139	4908	1774	1813	1663	4942	4109	5918	2543	4086	2130
Sec61b_ENSMUSG00000053317	4667	5375	5227	3035	3794	2922	5026	4260	6179	4499	6263	2966
Gm27601_ENSMUSG00000098999	0	0	0	0	0	0	0	0	0	0	0	0
Gm27668_ENSMUSG00000098518	0	0	0	0	0	0	0	0	0	0	0	0
Gm38343_ENSMUSG00000102450	0	0	0	0	0	0	0	0	0	0	0	0
Gm22670_ENSMUSG00000089349	0	0	0	0	0	0	0	0	0	0	0	0
Gm12434_ENSMUSG00000085660	0	0	0	0	0	0	0	0	0	0	0	0
Nr4a3_ENSMUSG00000028341	90	97	95	40	43	40	54	74	108	65	48	48
Stx17_ENSMUSG00000061455	1224	1351	1237	641	949	674	1153	1085	1546	944	1350	768
Erp44_ENSMUSG00000028343	5317	5618	6100	5016	5619	5071	5313	4502	6754	7158	11357	5193
Mir1958_ENSMUSG00000087844	1	0	0	0	0	0	0	0	0	0	0	0
Invs_ENSMUSG00000028344	978	1193	1069	538	603	479	1074	939	1279	771	1101	626
Gm12435_ENSMUSG00000081953	350	352	357	264	345	251	339	311	456	324	530	248
Tex10_ENSMUSG00000028345	1068	1034	1029	714	958	711	946	980	1345	1066	1635	804
Msantd3_ENSMUSG00000039693	846	715	721	669	1032	623	650	693	971	897	1103	677
Tmeff1_ENSMUSG00000028347	901	902	976	569	1657	806	943	764	1414	1221	972	694
Cavin4_ENSMUSG00000028348	49	57	81	17	90	30	66	64	85	42	32	33
Gm12439_ENSMUSG00000080850	4	3	3	0	4	1	4	5	4	0	0	4
Gm12438_ENSMUSG00000083091	0	0	0	0	0	0	0	0	0	0	0	0
Gm24573_ENSMUSG00000093240	0	0	0	0	0	0	0	0	0	0	0	0
Gm23746_ENSMUSG00000077417	0	0	0	0	0	0	0	0	0	0	0	0
Gm12436_ENSMUSG00000084787	0	0	0	0	0	0	0	0	0	0	0	0
Gm12442_ENSMUSG00000083869	0	0	0	0	0	0	0	0	0	0	0	0
Plppr1_ENSMUSG00000063446	192	295	240	27	7	18	284	201	306	22	37	12
Gm22685_ENSMUSG00000064782	0	0	0	0	0	0	0	0	0	0	0	0
Gm12453_ENSMUSG00000096476	0	0	0	0	0	0	0	0	0	0	0	0
Rbpj-ps1_ENSMUSG00000081770	0	1	0	0	4	0	1	1	0	2	1	0
Acnat2_ENSMUSG00000060317	0	0	0	0	0	2	0	0	0	0	0	0
Gm12451_ENSMUSG00000082725	0	0	0	0	0	0	0	0	0	0	0	0
Gm12452_ENSMUSG00000094082	1	1	1	1	5	1	1	2	0	1	10	1
Acnat1_ENSMUSG00000070985	7	5	7	10	56	8	13	17	12	10	12	9
Gm26424_ENSMUSG00000084479	0	0	0	0	0	0	0	0	0	0	0	0
Baat_ENSMUSG00000039653	0	5	2	7	2	7	0	3	4	3	26	8
Mrpl50_ENSMUSG00000044018	1140	1197	1342	539	685	491	1227	1130	1626	819	1187	626
Zfp189_ENSMUSG00000039634	232	205	221	126	171	131	272	178	284	163	258	182
Aldob_ENSMUSG00000028307	82	83	62	5	5	4	175	84	119	11	16	11
Tmem246_ENSMUSG00000039611	523	579	525	288	292	303	574	541	852	407	667	371
Rnf20_ENSMUSG00000028309	3959	4222	4095	3082	3798	3067	4165	3477	4940	4662	7234	3639
Grin3a_ENSMUSG00000039579	8	5	2	10	44	13	3	2	5	27	14	4
Ppp3r2_ENSMUSG00000028310	0	0	0	0	1	0	0	0	0	0	0	0
Gm12459_ENSMUSG00000083153	0	0	0	0	0	0	0	0	0	0	0	0
Gm12458_ENSMUSG00000081120	17	19	15	13	10	11	9	19	29	18	31	9
Gm25485_ENSMUSG00000095394	0	0	0	0	0	0	0	0	0	0	0	0
Gm12460_ENSMUSG00000084116	15	15	14	11	29	8	10	18	11	11	34	3
Cylc2_ENSMUSG00000039555	0	0	0	0	0	0	0	0	0	0	0	0
Amd-ps4_ENSMUSG00000019836	7	7	17	4	7	6	9	12	15	6	13	2
Gm22563_ENSMUSG00000087958	0	0	0	0	0	0	0	0	0	0	0	0
Gm23043_ENSMUSG00000088515	0	0	0	0	0	0	0	0	0	0	0	0
Gm24943_ENSMUSG00000088954	0	0	0	0	0	0	0	0	0	0	0	0
Gm22042_ENSMUSG00000064923	0	0	0	1	0	0	0	0	0	0	0	0
Gm12461_ENSMUSG00000081050	0	0	0	0	0	0	0	0	0	0	0	0
C630028M04Rik_ENSMUSG00000085515	2	0	3	2	1	3	0	1	1	9	5	11
Gm12465_ENSMUSG00000082963	0	0	0	0	0	0	0	0	0	0	0	0
Gm12466_ENSMUSG00000083539	12	11	13	19	15	12	15	20	32	18	45	12
Gm12467_ENSMUSG00000082267	0	0	0	0	0	0	0	0	0	0	0	0
Gm12475_ENSMUSG00000083338	3	8	1	2	8	4	0	4	2	9	4	3
Smc2os_ENSMUSG00000085763	5	10	10	13	6	10	9	6	13	6	21	6
Smc2_ENSMUSG00000028312	737	783	780	222	647	291	626	534	836	357	534	331
Tmc4-ps_ENSMUSG00000084380	0	0	0	0	0	0	0	0	0	0	0	0
Vma21-ps_ENSMUSG00000061619	2	3	5	2	4	0	1	1	2	4	1	5
Toporsl_ENSMUSG00000028314	0	0	0	0	0	0	0	0	0	0	0	0
Olfr275_ENSMUSG00000089717	0	0	0	0	0	0	0	0	0	0	0	0
Gm12482_ENSMUSG00000081975	75	72	80	78	98	72	63	65	89	90	147	71
Olfr274-ps1_ENSMUSG00000110940	0	0	0	0	0	0	0	0	0	0	0	0
Olfr273_ENSMUSG00000049648	0	0	0	0	0	0	0	0	0	0	0	0
Gm47786_ENSMUSG00000110756	0	0	0	0	0	0	0	0	0	0	0	0
Cct3-ps1_ENSMUSG00000083937	2	9	4	6	8	7	4	7	13	11	15	3
Olfr272_ENSMUSG00000051593	0	0	0	0	0	1	0	0	0	0	0	0
Olfr271-ps1_ENSMUSG00000082216	0	0	0	0	0	0	0	0	0	0	0	0
Olfr270_ENSMUSG00000070983	0	0	0	0	0	0	0	0	0	0	0	0
Nipsnap3a_ENSMUSG00000015242	0	0	0	0	0	0	0	0	0	0	0	0
Nipsnap3b_ENSMUSG00000015247	975	1065	1107	689	1009	800	917	853	1332	1005	1604	809
Abca1_ENSMUSG00000015243	11199	11658	9992	6387	8127	6057	10856	9222	12571	8035	12102	6421
4930412L05Rik_ENSMUSG00000087192	18	32	28	14	8	10	27	27	26	13	34	16
4930522O17Rik_ENSMUSG00000086947	0	0	0	0	0	0	0	0	0	0	0	0
AI427809_ENSMUSG00000086712	465	336	341	65	59	48	247	289	277	56	98	44
Gm12495_ENSMUSG00000083735	0	0	0	0	0	0	0	0	0	0	0	0
Gm12496_ENSMUSG00000086267	0	0	0	0	0	0	0	0	0	0	0	0
Slc44a1_ENSMUSG00000028412	5547	5922	5755	6160	7525	6275	5977	4707	7545	7335	11632	6273
1700060J05Rik_ENSMUSG00000084970	8	2	2	4	5	5	8	6	5	0	7	5
Fsd1l_ENSMUSG00000054752	386	548	536	234	254	213	503	443	641	320	521	312
Gm12470_ENSMUSG00000081516	3	3	3	3	7	4	5	12	7	4	5	6
Fktn_ENSMUSG00000028414	1609	1798	1760	593	973	679	1661	1564	1933	923	1348	898
Gm25445_ENSMUSG00000089621	0	0	0	0	0	0	0	0	0	0	0	0
Tal2_ENSMUSG00000028417	16	21	7	6	13	16	14	12	23	18	26	19
Rps15a-ps8_ENSMUSG00000084403	8	17	12	11	18	10	12	8	10	17	18	24
Tmem38b_ENSMUSG00000028420	389	376	413	659	914	652	410	301	484	793	1341	762
n-R5s185_ENSMUSG00000065887	0	0	0	0	0	0	0	0	0	0	0	0
Gm12468_ENSMUSG00000083985	2	0	0	0	0	0	0	1	0	1	6	1
Gm23745_ENSMUSG00000077418	0	0	0	0	0	0	0	0	0	0	0	0
Gm24177_ENSMUSG00000089552	0	0	0	0	0	0	0	0	0	0	0	0
Gm12484_ENSMUSG00000086987	0	0	0	0	0	0	0	0	0	0	0	0
Gm12469_ENSMUSG00000083624	58	39	33	47	88	53	43	44	40	76	93	43
Gm25687_ENSMUSG00000093183	0	0	0	0	0	0	0	0	0	0	0	0
Tpt1-ps2_ENSMUSG00000081428	0	0	0	0	0	1	0	0	0	0	0	0
Gm29067_ENSMUSG00000099421	0	0	0	0	0	0	0	0	0	0	0	0
Gm12478_ENSMUSG00000086371	0	0	0	0	0	0	0	0	0	0	0	0
Gm12480_ENSMUSG00000087077	0	0	2	0	0	0	0	0	3	0	0	0
Gm12477_ENSMUSG00000083868	0	0	0	0	0	0	0	0	0	0	0	0
Gm24628_ENSMUSG00000084710	0	0	0	0	0	0	0	0	0	0	0	0
Gm12479_ENSMUSG00000082111	0	0	0	0	0	0	0	0	0	0	0	0
Zfp462_ENSMUSG00000060206	1237	1670	1503	480	1114	534	1652	1432	1809	737	1047	637
Gm12515_ENSMUSG00000082704	0	0	0	2	0	0	0	0	0	0	0	0
Gm12514_ENSMUSG00000087614	0	2	3	0	0	0	1	0	2	0	2	0
Gm12509_ENSMUSG00000081177	0	0	0	0	0	0	0	0	0	0	0	0
Gm12508_ENSMUSG00000081504	1	4	4	0	0	2	6	6	0	9	4	1
Gm12512_ENSMUSG00000081542	0	0	0	0	0	0	0	0	0	0	0	0
Gm25419_ENSMUSG00000077403	0	0	0	0	0	0	0	0	0	0	0	0
Rad23b_ENSMUSG00000028426	9321	9121	9022	10975	13043	10563	9314	8005	11637	15459	24606	11881
Gm12516_ENSMUSG00000084144	0	0	0	0	0	0	0	0	0	0	0	0
Gm12513_ENSMUSG00000084404	3	0	1	2	0	0	0	1	0	0	0	0
Gm12505_ENSMUSG00000087070	0	0	0	0	4	0	0	0	0	0	0	0
Gm12510_ENSMUSG00000086346	0	0	0	0	0	0	0	0	0	0	0	0
Gm22150_ENSMUSG00000077635	0	0	0	0	0	0	0	0	0	0	0	0
Gm12507_ENSMUSG00000082952	0	0	0	0	0	0	0	0	0	0	0	0
Klf4_ENSMUSG00000003032	941	789	810	889	1322	940	799	689	1141	1140	1734	929
Gm12511_ENSMUSG00000066176	8	7	11	8	3	3	3	8	2	3	30	1
Gm12506_ENSMUSG00000085375	2	0	0	0	2	1	0	1	0	6	5	1
Gm12519_ENSMUSG00000085643	0	0	0	0	0	1	0	0	0	0	0	0
Gm12520_ENSMUSG00000081290	0	0	0	0	0	0	0	0	0	0	0	0
2310081O03Rik_ENSMUSG00000085020	29	30	40	18	9	15	13	22	22	14	41	21
Gm12518_ENSMUSG00000082613	0	0	0	0	0	0	0	0	0	0	0	0
Gm26144_ENSMUSG00000077663	0	0	0	0	0	0	0	0	0	0	0	0
Actl7b_ENSMUSG00000070980	2	0	1	0	2	2	0	1	0	0	1	3
Gm26657_ENSMUSG00000096930	0	0	0	0	0	0	0	0	0	0	0	0
Actl7a_ENSMUSG00000070979	0	0	0	0	0	0	0	0	0	0	0	0
Elp1_ENSMUSG00000028431	2244	2549	2452	1184	1503	1170	2654	2243	3030	1676	2758	1538
Gm22952_ENSMUSG00000080370	1	2	3	4	1	4	2	3	2	0	11	0
Fam206a_ENSMUSG00000038827	1272	1286	1203	580	657	555	1110	1038	1472	931	1397	670
Ctnnal1_ENSMUSG00000038816	1354	1439	1549	369	427	387	1436	1194	1632	492	893	417
Tmem245_ENSMUSG00000055296	2195	2432	2018	938	1704	864	3083	2293	3064	1648	2195	1509
Mir32_ENSMUSG00000065544	0	0	0	0	0	0	1	0	0	1	0	0
Gm25053_ENSMUSG00000099002	0	0	0	0	0	0	0	0	0	0	0	0
Gm25053_ENSMUSG00000106585	0	0	0	0	0	0	0	0	0	0	0	0
Gm22300_ENSMUSG00000064595	0	0	0	0	0	0	0	0	0	0	0	0
Frrs1l_ENSMUSG00000045589	86	124	122	10	5	10	208	178	190	11	25	17
Epb41l4b_ENSMUSG00000028434	8327	7424	7458	2988	3675	3322	7135	6059	8772	3935	6794	3736
Gm12530_ENSMUSG00000085967	29	9	23	5	1	6	11	17	14	1	3	3
Ptpn3_ENSMUSG00000038764	1254	1085	925	650	1098	630	1084	900	1399	919	1354	853
Gm12536_ENSMUSG00000085654	0	3	4	0	2	2	1	4	3	6	11	2
